Source,Target,Type,Id,Label,Weight,Color
정리,하부,Directed,34208,,0.02837,"#000000"
정리,도중,Directed,34209,,0.047447,"#000000"
정리,설치,Directed,34211,,0.061127,"#000000"
정리,제거,Directed,34216,,0.051137,"#000000"
정리,좌측,Directed,34217,,0.049447,"#000000"
정리,폐기물,Directed,34219,,0.117914,"#000000"
정리,적재,Directed,34220,,0.093352,"#000000"
정리,트럭,Directed,34221,,0.063721,"#000000"
정리,차량,Directed,34223,,0.056426,"#000000"
정리,운반,Directed,34224,,0.046871,"#000000"
정리,상부,Directed,34225,,0.050651,"#000000"
정리,사이,Directed,34228,,0.112865,"#000000"
정리,왼손,Directed,34229,,0.105621,"#000000"
정리,엄지손가락,Directed,34231,,0.074984,"#000000"
정리,러그,Directed,34232,,0.066962,"#000000"
정리,새끼손가락,Directed,34234,,0.064483,"#000000"
정리,끼임,Directed,34235,,0.051338,"#000000"
정리,주변,Directed,34239,,0.06865,"#000000"
정리,고소,Directed,34240,,0.06367,"#000000"
상태,바닥,Directed,34246,,0.024441,"#000000"
상태,철거,Directed,34247,,0.085694,"#000000"
상태,작업중,Directed,34248,,0.017356,"#000000"
상태,추락,Directed,34249,,0.039799,"#000000"
상태,정리,Directed,34250,,0.039911,"#000000"
상태,그라인더,Directed,34251,,0.022515,"#000000"
상태,요인,Directed,34252,,0.075146,"#000000"
상태,관리,Directed,34253,,0.017995,"#000000"
상태,진행,Directed,34254,,0.020504,"#000000"
상태,사망,Directed,34255,,0.021226,"#000000"
상태,착용,Directed,34256,,0.02936,"#000000"
상태,조치,Directed,34257,,0.022184,"#000000"
상태,원인,Directed,34258,,0.067478,"#000000"
상태,가시,Directed,34259,,0.033475,"#000000"
상태,안전,Directed,34260,,0.122456,"#000000"
상태,위험,Directed,34261,,0.023954,"#000000"
상태,대한,Directed,34262,,0.050598,"#000000"
상태,미흡,Directed,34263,,0.039182,"#000000"
상태,고리,Directed,34264,,0.015441,"#000000"
